Year,Min age,Max age,Sex,Chip Time (min)
16,60,64,M,242
16,60,64,M,242
16,40,44,M,242
16,50,54,M,242
16,55,59,M,242
16,45,49,M,242
16,40,44,M,243
16,25,29,M,243
16,45,49,M,243
16,18,24,F,243
16,50,54,M,243
16,50,54,M,243
16,45,49,M,243
16,35,39,F,243
16,40,44,M,243
16,30,34,F,243
16,30,34,M,243
16,25,29,F,243
16,25,29,F,243
16,18,24,F,243
16,45,49,F,243
16,55,59,M,243
16,45,49,M,243
16,18,24,M,243
16,30,34,F,243
16,30,34,F,243
16,25,29,F,243
16,25,29,M,243
16,50,54,F,243
16,25,29,F,243
16,40,44,F,243
16,45,49,M,243
16,25,29,F,243
16,35,39,M,244
16,30,34,F,244
16,55,59,M,244
16,40,44,M,244
16,45,49,M,244
16,45,49,F,244
16,45,49,M,244
16,35,39,M,244
16,30,34,M,244
16,40,44,F,244
16,55,59,M,244
16,65,69,M,244
16,40,44,M,244
16,40,44,F,244
16,60,64,M,244
16,40,44,M,244
16,25,29,F,244
16,35,39,F,244
16,35,39,F,244
16,35,39,F,244
16,40,44,M,244
16,40,44,F,244
16,30,34,F,244
16,55,59,M,244
16,45,49,F,244
16,25,29,M,244
16,45,49,F,244
16,35,39,F,244
16,18,24,F,245
16,50,54,F,245
16,45,49,M,245
16,45,49,M,245
16,18,24,M,245
16,30,34,M,245
16,40,44,M,245
16,40,44,F,245
16,30,34,M,245
16,50,54,M,245
16,30,34,M,245
16,60,64,M,245
16,50,54,M,245
16,55,59,F,245
16,25,29,M,245
16,25,29,F,245
16,35,39,F,245
16,40,44,M,245
16,40,44,F,245
16,45,49,F,245
16,40,44,F,245
16,30,34,M,245
16,25,29,M,245
16,35,39,M,245
16,55,59,M,245
16,25,29,M,245
16,30,34,F,245
16,35,39,M,245
16,35,39,M,245
16,45,49,M,245
16,60,64,M,245
16,18,24,M,245
16,30,34,F,246
16,45,49,M,246
16,40,44,M,246
16,40,44,M,246
16,25,29,M,246
16,30,34,M,246
16,40,44,F,246
16,40,44,F,246
16,45,49,M,246
16,30,34,F,246
16,55,59,M,246
16,25,29,F,246
16,25,29,F,246
16,50,54,F,246
16,40,44,M,246
16,40,44,F,246
16,30,34,M,246
16,25,29,F,246
16,45,49,F,246
16,45,49,F,246
16,25,29,M,246
16,50,54,M,246
16,30,34,M,246
16,35,39,F,247
16,25,29,M,247
16,50,54,M,247
16,55,59,M,247
16,40,44,M,247
16,30,34,M,247
16,30,34,M,247
16,25,29,M,247
16,50,54,M,247
16,55,59,M,247
16,45,49,M,247
16,40,44,F,247
16,45,49,M,247
16,35,39,M,247
16,60,64,F,247
16,50,54,M,247
16,25,29,F,247
16,35,39,M,247
16,25,29,M,247
16,25,29,F,247
16,25,29,M,247
16,55,59,M,247
16,45,49,M,248
16,35,39,F,248
16,45,49,F,248
16,45,49,M,248
16,50,54,M,248
16,55,59,M,248
16,30,34,F,248
16,25,29,M,248
16,60,64,M,248
16,45,49,M,248
16,55,59,M,248
16,35,39,M,248
16,50,54,M,248
16,35,39,M,248
16,25,29,M,248
16,25,29,M,248
16,25,29,F,248
16,40,44,M,248
16,40,44,M,248
16,40,44,M,248
16,30,34,M,248
16,25,29,F,248
16,50,54,M,248
16,30,34,M,248
16,40,44,F,248
16,60,64,M,248
16,50,54,F,248
16,40,44,F,248
16,45,49,F,248
16,50,54,M,248
16,40,44,M,248
16,18,24,F,248
16,25,29,M,248
16,30,34,F,249
16,50,54,M,249
16,40,44,F,249
16,35,39,M,249
16,40,44,M,249
16,40,44,F,249
16,30,34,M,249
16,35,39,M,249
16,40,44,M,249
16,45,49,M,249
16,50,54,M,249
16,35,39,M,249
16,25,29,F,249
16,40,44,M,249
16,25,29,M,249
16,25,29,M,249
16,45,49,M,249
16,35,39,M,249
16,50,54,F,249
16,35,39,F,249
16,45,49,M,249
16,50,54,M,249
16,25,29,F,249
16,25,29,M,249
16,50,54,M,249
16,25,29,F,249
16,50,54,M,249
16,35,39,M,250
16,35,39,M,250
16,45,49,F,250
16,45,49,F,250
16,35,39,F,250
16,35,39,M,250
16,35,39,F,250
16,40,44,M,250
16,35,39,F,250
16,55,59,M,250
16,30,34,F,250
16,30,34,F,250
16,65,69,F,250
16,35,39,F,250
16,25,29,M,250
16,25,29,M,250
16,35,39,M,250
16,25,29,F,250
16,50,54,M,250
16,50,54,M,250
16,30,34,M,250
16,45,49,F,250
16,35,39,M,250
16,40,44,M,250
16,25,29,F,250
16,60,64,M,250
16,50,54,M,250
16,50,54,M,250
16,45,49,M,250
16,30,34,F,250
16,40,44,M,251
16,30,34,M,251
16,18,24,F,251
16,25,29,F,251
16,35,39,F,251
16,35,39,M,251
16,50,54,M,251
16,35,39,F,251
16,25,29,F,251
16,25,29,F,251
16,25,29,F,251
16,40,44,M,251
16,35,39,F,251
16,40,44,M,251
16,25,29,F,251
16,50,54,M,251
16,35,39,F,251
16,45,49,F,251
16,65,69,M,251
16,30,34,M,251
16,40,44,M,251
16,35,39,M,251
16,40,44,F,251
16,45,49,F,251
16,40,44,F,251
16,40,44,F,251
16,35,39,M,252
16,25,29,F,252
16,40,44,F,252
16,30,34,M,252
16,40,44,M,252
16,45,49,F,252
16,30,34,M,252
16,25,29,M,252
16,30,34,M,252
16,40,44,M,252
16,40,44,M,252
16,55,59,M,252
16,35,39,F,252
16,40,44,F,252
16,35,39,M,252
16,35,39,M,252
16,40,44,F,252
16,40,44,M,252
16,40,44,F,252
16,55,59,M,252
16,40,44,F,252
16,45,49,F,252
16,30,34,F,252
16,30,34,M,252
16,40,44,M,252
16,55,59,M,252
16,30,34,M,252
16,40,44,M,253
16,55,59,M,253
16,45,49,F,253
16,25,29,M,253
16,18,24,F,253
16,35,39,F,253
16,25,29,F,253
16,50,54,M,253
16,25,29,M,253
16,35,39,M,253
16,40,44,M,253
16,18,24,M,253
16,50,54,F,253
16,45,49,M,253
16,30,34,M,253
16,30,34,M,253
16,55,59,M,253
16,45,49,M,253
16,50,54,F,253
16,35,39,M,253
16,35,39,M,253
16,25,29,M,253
16,25,29,M,253
16,25,29,F,253
16,30,34,F,253
16,30,34,M,253
16,40,44,M,253
16,40,44,F,253
16,45,49,F,253
16,40,44,M,253
16,35,39,F,253
16,30,34,F,253
16,50,54,F,254
16,35,39,F,254
16,45,49,M,254
16,45,49,F,254
16,65,69,F,254
16,55,59,M,254
16,35,39,M,254
16,40,44,M,254
16,30,34,F,254
16,40,44,F,254
16,40,44,F,254
16,50,54,F,254
16,55,59,M,254
16,18,24,M,254
16,40,44,F,254
16,55,59,M,254
16,45,49,F,254
16,40,44,F,254
16,40,44,F,254
16,30,34,F,254
16,35,39,M,254
16,45,49,M,254
16,55,59,M,254
16,25,29,M,254
16,45,49,M,254
16,25,29,F,254
16,35,39,F,254
16,55,59,M,254
16,35,39,M,254
16,35,39,F,254
16,50,54,M,254
16,35,39,M,254
16,45,49,F,254
16,25,29,F,254
16,40,44,F,254
16,50,54,F,254
16,45,49,M,254
16,60,64,M,254
16,50,54,M,254
16,40,44,F,254
16,55,59,F,255
16,30,34,M,255
16,50,54,F,255
16,40,44,F,255
16,40,44,F,255
16,45,49,M,255
16,18,24,F,255
16,45,49,M,255
16,45,49,M,255
16,30,34,M,255
16,30,34,M,255
16,25,29,F,255
16,50,54,M,255
16,50,54,M,255
16,30,34,F,255
16,50,54,M,255
16,45,49,M,255
16,40,44,F,255
16,18,24,M,255
16,35,39,F,255
16,45,49,M,255
16,40,44,F,255
16,35,39,M,255
16,30,34,M,255
16,35,39,M,255
16,25,29,M,255
16,25,29,F,255
16,30,34,M,255
16,25,29,F,256
16,45,49,M,256
16,40,44,M,256
16,35,39,M,256
16,25,29,F,256
16,35,39,F,256
16,25,29,M,256
16,35,39,M,256
16,30,34,M,256
16,40,44,M,256
16,30,34,F,256
16,50,54,M,256
16,35,39,M,256
16,35,39,M,256
16,35,39,F,256
16,25,29,F,256
16,25,29,M,256
16,40,44,M,256
16,18,24,M,256
16,55,59,M,256
16,18,24,M,256
16,35,39,M,256
16,40,44,M,256
16,50,54,M,256
16,18,24,M,256
16,40,44,F,256
16,30,34,F,256
16,40,44,M,256
16,18,24,F,256
16,18,24,M,256
16,25,29,M,257
16,18,24,M,257
16,35,39,M,257
16,45,49,M,257
16,55,59,M,257
16,50,54,M,257
16,18,24,F,257
16,50,54,M,257
16,50,54,M,257
16,50,54,M,257
16,40,44,F,257
16,45,49,F,257
16,50,54,M,257
16,50,54,F,257
16,55,59,M,257
16,40,44,M,257
16,55,59,F,257
16,35,39,M,257
16,30,34,M,257
16,35,39,M,257
16,35,39,M,257
16,30,34,F,257
16,35,39,M,257
16,50,54,F,257
16,35,39,M,258
16,45,49,F,258
16,60,64,F,258
16,45,49,F,258
16,35,39,M,258
16,35,39,M,258
16,30,34,M,258
16,30,34,M,258
16,35,39,M,258
16,55,59,F,258
16,35,39,F,258
16,50,54,F,258
16,35,39,M,258
16,18,24,F,258
16,50,54,M,258
16,45,49,M,258
16,50,54,F,258
16,45,49,M,258
16,30,34,M,258
16,35,39,M,258
16,35,39,F,258
16,30,34,F,258
16,35,39,M,258
16,50,54,M,258
16,55,59,M,258
16,35,39,F,258
16,18,24,M,258
16,30,34,M,258
16,35,39,M,258
16,45,49,F,258
16,45,49,M,258
16,55,59,M,258
16,35,39,F,258
16,50,54,M,258
16,35,39,M,258
16,40,44,F,258
16,40,44,M,258
16,45,49,M,258
16,30,34,M,258
16,30,34,M,258
16,50,54,M,258
16,25,29,F,258
16,50,54,F,258
16,45,49,F,258
16,25,29,F,259
16,30,34,F,259
16,25,29,M,259
16,30,34,M,259
16,40,44,M,259
16,25,29,F,259
16,50,54,F,259
16,30,34,M,259
16,30,34,F,259
16,25,29,F,259
16,25,29,M,259
16,30,34,F,259
16,30,34,F,259
16,40,44,M,259
16,45,49,F,259
16,40,44,F,259
16,18,24,F,259
16,45,49,M,259
16,55,59,M,259
16,45,49,F,259
16,35,39,F,259
16,45,49,F,259
16,30,34,M,259
16,40,44,M,259
16,40,44,M,259
16,35,39,F,259
16,60,64,M,259
16,18,24,F,259
16,18,24,F,259
16,45,49,M,259
16,60,64,M,259
16,30,34,M,259
16,30,34,M,259
16,45,49,M,259
16,25,29,F,259
16,55,59,F,259
16,50,54,F,259
16,25,29,F,259
16,55,59,M,259
16,40,44,M,259
16,40,44,M,260
16,30,34,M,260
16,25,29,F,260
16,25,29,F,260
16,40,44,M,260
16,40,44,F,260
16,25,29,M,260
16,50,54,M,260
16,40,44,M,260
16,55,59,F,260
16,30,34,F,260
16,35,39,M,260
16,55,59,M,260
16,35,39,M,260
16,35,39,M,260
16,55,59,M,260
16,18,24,M,260
16,18,24,F,260
16,25,29,F,260
16,50,54,F,260
16,50,54,M,260
16,25,29,F,260
16,30,34,M,260
16,30,34,M,260
16,50,54,F,260
16,40,44,M,260
16,25,29,M,260
16,35,39,M,260
16,30,34,F,260
16,50,54,M,260
16,30,34,F,260
16,45,49,F,260
16,35,39,M,260
16,45,49,F,260
16,50,54,M,260
16,30,34,F,260
16,30,34,F,260
16,55,59,M,260
16,25,29,M,260
16,30,34,F,261
16,50,54,M,261
16,35,39,F,261
16,40,44,M,261
16,40,44,M,261
16,40,44,F,261
16,18,24,M,261
16,35,39,F,261
16,50,54,F,261
16,25,29,M,261
16,18,24,F,261
16,45,49,M,261
16,30,34,F,261
16,35,39,M,261
16,40,44,F,261
16,35,39,F,261
16,50,54,M,261
16,25,29,F,261
16,40,44,M,261
16,25,29,M,261
16,45,49,F,261
16,55,59,M,261
16,35,39,M,261
16,30,34,M,261
16,50,54,F,261
16,25,29,F,261
16,40,44,F,261
16,35,39,M,261
16,40,44,M,261
16,45,49,M,261
16,18,24,F,261
16,30,34,M,261
16,35,39,F,261
16,40,44,M,262
16,45,49,M,262
16,65,69,M,262
16,35,39,F,262
16,25,29,F,262
16,50,54,M,262
16,45,49,M,262
16,35,39,F,262
16,25,29,M,262
16,18,24,M,262
16,30,34,F,262
16,30,34,M,262
16,40,44,F,262
16,35,39,M,262
16,45,49,F,262
16,35,39,F,262
16,18,24,M,262
16,40,44,F,262
16,60,64,M,262
16,35,39,F,262
16,60,64,M,262
16,50,54,F,262
16,35,39,M,262
16,35,39,F,262
16,40,44,F,263
16,18,24,F,263
16,30,34,F,263
16,40,44,M,263
16,25,29,F,263
16,60,64,M,263
16,50,54,M,263
16,25,29,F,263
16,35,39,F,263
16,55,59,M,263
16,25,29,M,263
16,40,44,M,263
16,40,44,F,263
16,18,24,M,263
16,35,39,M,263
16,18,24,F,263
16,50,54,M,263
16,30,34,M,263
16,30,34,M,263
16,18,24,M,263
16,35,39,M,263
16,35,39,M,263
16,50,54,M,263
16,55,59,M,263
16,60,64,M,263
16,50,54,F,263
16,40,44,F,263
16,35,39,F,263
16,25,29,M,263
16,45,49,F,263
16,40,44,F,263
16,25,29,F,263
16,50,54,M,263
16,30,34,M,263
16,45,49,F,263
16,25,29,F,263
16,30,34,F,263
16,30,34,M,263
16,50,54,F,263
16,25,29,M,263
16,60,64,M,263
16,55,59,M,263
16,45,49,M,263
16,35,39,F,263
16,50,54,M,264
16,35,39,M,264
16,30,34,M,264
16,45,49,M,264
16,35,39,M,264
16,50,54,M,264
16,18,24,F,264
16,25,29,M,264
16,25,29,M,264
16,50,54,M,264
16,35,39,M,264
16,25,29,F,264
16,35,39,M,264
16,45,49,F,264
16,35,39,F,264
16,25,29,F,264
16,50,54,F,264
16,55,59,F,264
16,45,49,M,264
16,50,54,M,264
16,35,39,M,264
16,50,54,F,264
16,25,29,F,264
16,35,39,F,264
16,25,29,F,264
16,30,34,F,264
16,35,39,M,264
16,35,39,M,264
16,45,49,M,264
16,30,34,F,264
16,40,44,M,265
16,40,44,M,265
16,50,54,M,265
16,50,54,M,265
16,30,34,F,265
16,50,54,M,265
16,55,59,F,265
16,55,59,M,265
16,45,49,F,265
16,55,59,M,265
16,30,34,M,265
16,55,59,F,265
16,45,49,M,265
16,50,54,F,265
16,40,44,M,265
16,45,49,M,265
16,30,34,M,265
16,45,49,F,265
16,30,34,M,265
16,50,54,M,265
16,35,39,M,265
16,40,44,M,265
16,45,49,F,265
16,65,69,M,265
16,35,39,F,265
16,25,29,M,265
16,45,49,M,265
16,30,34,F,266
16,40,44,M,266
16,40,44,F,266
16,40,44,M,266
16,30,34,F,266
16,30,34,F,266
16,40,44,M,266
16,35,39,M,266
16,40,44,M,266
16,25,29,F,266
16,45,49,M,266
16,18,24,M,266
16,55,59,M,266
16,18,24,F,266
16,25,29,M,266
16,45,49,F,266
16,30,34,M,266
16,35,39,M,266
16,18,24,F,266
16,30,34,F,266
16,65,69,F,266
16,25,29,F,266
16,60,64,M,266
16,18,24,F,266
16,50,54,M,266
16,35,39,M,266
16,50,54,M,266
16,35,39,F,266
16,40,44,F,266
16,18,24,M,266
16,40,44,F,267
16,45,49,M,267
16,60,64,M,267
16,50,54,F,267
16,40,44,F,267
16,60,64,M,267
16,35,39,M,267
16,35,39,F,267
16,60,64,F,267
16,50,54,F,267
16,45,49,M,267
16,40,44,M,267
16,18,24,M,267
16,25,29,M,267
16,35,39,F,267
16,35,39,F,267
16,35,39,F,267
16,40,44,M,267
16,40,44,F,267
16,25,29,M,267
16,45,49,F,267
16,45,49,M,267
16,40,44,F,267
16,40,44,M,267
16,30,34,F,267
16,25,29,F,267
16,65,69,M,267
16,25,29,F,267
16,40,44,M,267
16,45,49,M,267
16,30,34,F,267
16,30,34,M,267
16,45,49,M,267
16,50,54,M,267
16,18,24,M,267
16,60,64,F,267
16,60,64,M,267
16,40,44,M,267
16,35,39,M,267
16,30,34,F,267
16,50,54,M,267
16,35,39,M,268
16,45,49,F,268
16,40,44,F,268
16,30,34,M,268
16,30,34,M,268
16,60,64,M,268
16,45,49,F,268
16,40,44,M,268
16,55,59,M,268
16,18,24,F,268
16,35,39,F,268
16,50,54,F,268
16,40,44,F,268
16,30,34,M,268
16,30,34,M,268
16,45,49,M,268
16,55,59,M,268
16,50,54,M,268
16,18,24,M,268
16,45,49,M,268
16,35,39,M,268
16,30,34,M,268
16,55,59,M,268
16,25,29,M,268
16,18,24,F,268
16,60,64,M,268
16,40,44,M,268
16,25,29,M,269
16,25,29,F,269
16,55,59,M,269
16,25,29,M,269
16,35,39,M,269
16,40,44,M,269
16,30,34,M,269
16,18,24,F,269
16,30,34,F,269
16,25,29,F,269
16,30,34,F,269
16,40,44,F,269
16,45,49,M,269
16,25,29,F,269
16,25,29,F,269
16,40,44,M,269
16,30,34,M,269
16,25,29,F,269
16,45,49,F,269
16,35,39,M,269
16,35,39,M,269
16,25,29,F,269
16,45,49,M,269
16,40,44,F,269
16,30,34,M,269
16,25,29,F,270
16,25,29,F,270
16,40,44,M,270
16,18,24,M,270
16,45,49,M,270
16,50,54,M,270
16,18,24,M,270
16,30,34,M,270
16,25,29,M,270
16,40,44,F,270
16,55,59,M,270
16,50,54,F,270
16,30,34,M,270
16,35,39,F,270
16,30,34,M,270
16,50,54,M,270
16,45,49,M,270
16,60,64,M,270
16,40,44,M,270
16,50,54,M,270
16,55,59,M,270
16,30,34,F,270
16,25,29,M,270
16,35,39,M,270
16,45,49,F,270
16,55,59,M,270
16,45,49,F,270
16,40,44,F,270
16,55,59,F,270
16,30,34,F,270
16,50,54,M,270
16,25,29,F,270
16,35,39,M,270
16,45,49,F,270
16,25,29,M,270
16,45,49,M,271
16,50,54,M,271
16,65,69,F,271
16,18,24,F,271
16,18,24,F,271
16,55,59,F,271
16,35,39,F,271
16,45,49,F,271
16,35,39,M,271
16,45,49,F,271
16,30,34,F,271
16,45,49,M,271
16,35,39,M,271
16,45,49,M,271
16,25,29,M,271
16,50,54,M,271
16,25,29,F,271
16,55,59,M,271
16,30,34,F,271
16,18,24,F,271
16,55,59,F,271
16,40,44,M,272
16,30,34,F,272
16,45,49,F,272
16,25,29,M,272
16,50,54,M,272
16,50,54,M,272
16,50,54,M,272
16,45,49,M,272
16,55,59,M,272
16,35,39,M,272
16,25,29,F,272
16,65,69,F,272
16,50,54,M,272
16,55,59,F,272
16,50,54,F,272
16,25,29,M,272
16,40,44,M,272
16,35,39,F,272
16,30,34,M,272
16,60,64,M,272
16,45,49,M,272
16,40,44,F,272
16,30,34,F,272
16,35,39,F,272
16,45,49,M,272
16,50,54,M,272
16,40,44,M,272
16,55,59,M,272
16,45,49,M,272
16,25,29,M,272
16,60,64,M,272
16,25,29,M,272
16,25,29,F,272
16,50,54,M,272
16,35,39,F,272
16,35,39,M,273
16,35,39,F,273
16,25,29,F,273
16,55,59,F,273
16,18,24,F,273
16,35,39,M,273
16,45,49,M,273
16,30,34,F,273
16,35,39,M,273
16,30,34,M,273
16,40,44,M,273
16,18,24,F,273
16,45,49,F,273
16,45,49,F,273
16,30,34,M,273
16,25,29,F,273
16,30,34,M,273
16,50,54,F,273
16,30,34,F,273
16,55,59,M,273
16,35,39,M,273
16,35,39,F,273
16,55,59,M,273
16,30,34,M,273
16,35,39,M,273
16,25,29,M,273
16,35,39,M,274
16,45,49,F,274
16,50,54,F,274
16,35,39,M,274
16,18,24,M,274
16,40,44,F,274
16,25,29,M,274
16,30,34,M,274
16,55,59,M,274
16,25,29,M,274
16,30,34,M,274
16,45,49,M,274
16,35,39,F,274
16,40,44,M,274
16,25,29,F,274
16,55,59,M,274
16,25,29,F,274
16,18,24,F,274
16,40,44,M,274
16,50,54,F,274
16,50,54,F,274
16,18,24,F,274
16,35,39,M,274
16,45,49,M,274
16,30,34,M,274
16,30,34,M,274
16,40,44,M,274
16,55,59,M,274
16,30,34,M,274
16,30,34,M,274
16,45,49,M,274
16,35,39,F,274
16,50,54,M,274
16,25,29,F,274
16,45,49,M,275
16,60,64,M,275
16,40,44,F,275
16,35,39,F,275
16,30,34,M,275
16,30,34,M,275
16,40,44,M,275
16,30,34,M,275
16,40,44,M,275
16,45,49,F,275
16,40,44,M,275
16,55,59,M,275
16,18,24,M,275
16,50,54,F,275
16,50,54,F,275
16,40,44,F,275
16,30,34,M,275
16,25,29,M,275
16,35,39,F,275
16,25,29,M,275
16,50,54,F,275
16,40,44,F,275
16,25,29,M,275
16,60,64,M,275
16,35,39,F,276
16,50,54,M,276
16,35,39,M,276
16,50,54,F,276
16,25,29,F,276
16,45,49,F,276
16,40,44,M,276
16,35,39,M,276
16,40,44,F,276
16,50,54,F,276
16,55,59,M,276
16,25,29,F,276
16,55,59,M,276
16,35,39,F,276
16,50,54,M,276
16,45,49,M,276
16,18,24,M,276
16,50,54,M,276
16,35,39,F,276
16,30,34,F,276
16,30,34,M,276
16,50,54,M,276
16,18,24,F,276
16,40,44,M,276
16,40,44,F,276
16,50,54,F,276
16,60,64,M,276
16,25,29,F,276
16,18,24,M,276
16,45,49,M,276
16,30,34,M,277
16,30,34,F,277
16,25,29,M,277
16,30,34,F,277
16,40,44,M,277
16,55,59,M,277
16,35,39,F,277
16,35,39,F,277
16,55,59,F,277
16,40,44,F,277
16,40,44,M,277
16,40,44,M,277
16,45,49,F,277
16,35,39,F,277
16,50,54,M,277
16,45,49,M,278
16,35,39,F,278
16,35,39,F,278
16,30,34,F,278
16,35,39,M,278
16,25,29,M,278
16,45,49,M,278
16,40,44,F,278
16,45,49,M,278
16,50,54,M,278
16,40,44,M,278
16,40,44,M,278
16,25,29,M,278
16,50,54,M,278
16,35,39,M,278
16,25,29,M,278
16,35,39,M,278
16,25,29,F,278
16,50,54,F,278
16,25,29,M,278
16,45,49,M,278
16,25,29,M,279
16,55,59,M,279
16,60,64,M,279
16,45,49,M,279
16,18,24,M,279
16,25,29,M,279
16,25,29,M,279
16,40,44,M,279
16,40,44,F,279
16,25,29,M,279
16,25,29,M,279
16,40,44,M,279
16,18,24,M,279
16,40,44,F,279
16,50,54,M,279
16,25,29,F,279
16,45,49,F,280
16,35,39,M,280
16,45,49,M,280
16,40,44,M,280
16,40,44,M,280
16,30,34,M,280
16,35,39,M,280
16,40,44,F,280
16,25,29,F,280
16,35,39,M,280
16,35,39,F,280
16,35,39,M,280
16,45,49,M,280
16,55,59,M,280
16,50,54,F,280
16,18,24,F,280
16,35,39,F,280
16,35,39,F,280
16,35,39,M,281
16,45,49,M,281
16,18,24,F,281
16,50,54,M,281
16,35,39,M,281
16,45,49,F,281
16,40,44,F,281
16,50,54,M,281
16,65,69,F,281
16,65,69,M,281
16,30,34,M,281
16,25,29,M,281
16,55,59,M,281
16,40,44,M,281
16,35,39,F,281
16,55,59,F,281
16,55,59,M,281
16,45,49,F,281
16,55,59,M,281
16,40,44,M,281
16,25,29,F,281
16,40,44,M,281
16,45,49,M,282
16,45,49,M,282
16,30,34,F,282
16,40,44,M,282
16,40,44,F,282
16,45,49,M,282
16,25,29,F,282
16,35,39,M,282
16,45,49,M,282
16,25,29,F,282
16,45,49,M,282
16,55,59,F,282
16,25,29,M,282
16,55,59,F,282
16,35,39,F,282
16,35,39,F,282
16,30,34,M,282
16,65,69,F,282
16,40,44,M,282
16,30,34,F,282
16,40,44,F,282
16,50,54,M,282
16,40,44,M,282
16,35,39,F,282
16,65,69,M,282
16,50,54,F,282
16,55,59,M,283
16,25,29,M,283
16,25,29,F,283
16,55,59,M,283
16,40,44,M,283
16,45,49,F,283
16,50,54,F,283
16,40,44,M,283
16,50,54,F,283
16,50,54,M,283
16,45,49,M,283
16,60,64,M,283
16,25,29,F,283
16,35,39,F,283
16,45,49,F,283
16,30,34,M,283
16,50,54,F,283
16,40,44,F,283
16,35,39,F,284
16,25,29,F,284
16,40,44,M,284
16,25,29,F,284
16,40,44,F,284
16,50,54,M,284
16,30,34,F,284
16,35,39,M,284
16,40,44,M,284
16,45,49,F,284
16,30,34,M,284
16,40,44,F,284
16,40,44,M,284
16,50,54,M,284
16,40,44,F,284
16,40,44,F,284
16,40,44,M,284
16,35,39,F,284
16,25,29,F,284
16,35,39,M,285
16,30,34,M,285
16,50,54,M,285
16,45,49,F,285
16,55,59,M,285
16,40,44,M,285
16,30,34,F,285
16,30,34,M,285
16,25,29,M,285
16,40,44,F,285
16,35,39,M,285
16,25,29,F,285
16,50,54,M,285
16,25,29,F,285
16,40,44,M,285
16,25,29,M,285
16,25,29,F,285
16,40,44,M,285
16,25,29,M,285
16,45,49,F,285
16,30,34,M,285
16,35,39,M,285
16,25,29,M,285
16,40,44,F,285
16,30,34,M,285
16,35,39,M,285
16,35,39,M,285
16,45,49,M,285
16,40,44,F,285
16,50,54,M,285
16,25,29,F,285
16,25,29,F,285
16,40,44,F,285
16,40,44,M,285
16,30,34,M,285
16,50,54,F,286
16,35,39,F,286
16,45,49,F,286
16,50,54,M,286
16,30,34,F,286
16,45,49,F,286
16,40,44,F,286
16,50,54,M,286
16,18,24,F,286
16,65,69,M,286
16,45,49,M,286
16,18,24,F,286
16,35,39,F,286
16,35,39,M,286
16,25,29,F,286
16,45,49,M,286
16,60,64,M,286
16,45,49,M,286
16,18,24,M,286
16,18,24,M,286
16,30,34,F,286
16,25,29,F,286
16,18,24,M,286
16,45,49,M,286
16,50,54,M,286
16,45,49,M,287
16,40,44,M,287
16,55,59,M,287
16,65,69,M,287
16,45,49,F,287
16,25,29,M,287
16,40,44,M,287
16,50,54,F,287
16,30,34,M,287
16,35,39,M,287
16,30,34,F,287
16,35,39,F,287
16,40,44,M,287
16,40,44,M,287
16,40,44,F,287
16,25,29,M,287
16,25,29,M,287
16,50,54,M,287
16,18,24,F,287
16,25,29,F,287
16,30,34,M,287
16,30,34,M,287
16,18,24,F,287
16,55,59,M,287
16,18,24,M,288
16,30,34,F,288
16,45,49,F,288
16,30,34,M,288
16,55,59,M,288
16,50,54,F,288
16,35,39,M,288
16,45,49,F,288
16,30,34,M,288
16,18,24,M,288
16,40,44,M,288
16,30,34,M,288
16,45,49,M,288
16,40,44,M,288
16,45,49,M,288
16,18,24,F,288
16,18,24,M,288
16,25,29,F,288
16,35,39,F,289
16,45,49,M,289
16,25,29,M,289
16,30,34,M,289
16,18,24,F,289
16,25,29,F,289
16,35,39,M,289
16,40,44,M,289
16,35,39,F,289
16,35,39,F,289
16,30,34,F,289
16,50,54,M,289
16,30,34,F,289
16,35,39,M,289
16,30,34,F,289
16,40,44,M,289
16,45,49,M,289
16,25,29,M,289
16,30,34,M,289
16,30,34,M,289
16,50,54,F,290
16,18,24,M,290
16,50,54,M,290
16,30,34,M,290
16,45,49,M,290
16,60,64,M,290
16,40,44,F,290
16,25,29,F,290
16,35,39,F,290
16,30,34,M,290
16,18,24,F,290
16,30,34,F,290
16,35,39,F,290
16,40,44,F,290
16,25,29,F,290
16,40,44,M,290
16,50,54,M,290
16,50,54,F,290
16,45,49,M,290
16,25,29,M,290
16,18,24,F,290
16,50,54,F,290
16,50,54,F,290
16,25,29,M,290
16,35,39,M,290
16,18,24,M,290
16,35,39,M,290
16,50,54,M,290
16,25,29,F,290
16,35,39,M,290
16,35,39,F,290
16,35,39,F,291
16,40,44,F,291
16,55,59,M,291
16,40,44,M,291
16,50,54,F,291
16,55,59,M,291
16,55,59,M,291
16,25,29,M,291
16,50,54,F,291
16,50,54,M,291
16,45,49,F,291
16,50,54,M,291
16,30,34,M,291
16,25,29,F,291
16,55,59,M,291
16,18,24,M,291
16,25,29,M,291
16,60,64,F,291
16,35,39,M,291
16,35,39,M,291
16,40,44,M,291
16,45,49,F,291
16,45,49,M,291
16,60,64,F,291
16,50,54,M,292
16,40,44,M,292
16,50,54,M,292
16,35,39,M,292
16,30,34,F,292
16,25,29,M,292
16,35,39,F,292
16,25,29,M,292
16,45,49,M,292
16,40,44,M,292
16,25,29,M,292
16,65,69,F,292
16,50,54,M,292
16,25,29,F,292
16,25,29,M,292
16,35,39,F,292
16,50,54,M,292
16,25,29,M,292
16,25,29,M,292
16,45,49,F,292
16,25,29,F,292
